Alkara,Damar Para,Damar Para,105,2,45.0,0.0
Alkara,Dastasar,Dastasar,40,1,45.0,NaN
Alkara,Dastasar,Dastasar,50,4,45.0,0.0
Alkara,Dastasar,Dastasar,55,4,45.0,0.0
Alkara,Dastasar,Dastasar,60,15,45.0,0.0
Alkara,Dastasar,Dastasar,65,14,44.285714285714285,2.6726124191242433
Alkara,Dastasar,Dastasar,70,20,45.0,0.0
Alkara,Dastasar,Dastasar,75,13,45.0,0.0
Alkara,Dastasar,Dastasar,80,23,45.0,0.0
Alkara,Dastasar,Dastasar,85,5,45.0,0.0
Alkara,Dastasar,Dastasar,90,11,45.0,0.0
Alkara,Dastasar,Dastasar,95,1,45.0,NaN
Alkara,Dastasar,Dastasar,100,3,45.0,0.0
Alkara,Dastasar,Dastasar,105,4,45.0,0.0
Alkara,Dastasar,Dastasar,110,8,45.0,0.0
Alkara,Dastasar,Dastasar,120,23,45.0,0.0
Alkara,Dastasar,Dastasar,130,3,45.0,0.0
Alkara,Dastasar,Dastasar,145,1,45.0,NaN
Alkara,Dastasar,Dastasar,180,1,45.0,NaN
Alkara,Dastasar,Dastasar,655,1,45.0,NaN
Alkara,Dhopakhila,Dhopakhila,35,1,60.0,NaN
Alkara,Dhopakhila,Dhopakhila,40,4,60.0,0.0
Alkara,Dhopakhila,Dhopakhila,45,16,50.9375,7.352720584926371
Alkara,Dhopakhila,Dhopakhila,50,65,51.0,7.405656621799312
Alkara,Dhopakhila,Dhopakhila,55,13,47.30769230769231,5.63300712149108
Alkara,Dhopakhila,Dhopakhila,60,37,48.37837837837838,6.242112139649845
Alkara,Dhopakhila,Dhopakhila,65,26,48.46153846153846,6.445033866354896
Alkara,Dhopakhila,Dhopakhila,70,13,50.76923076923077,7.595545253127499
Alkara,Dhopakhila,Dhopakhila,75,5,57.0,6.708203932499369
Alkara,Dhopakhila,Dhopakhila,80,1,45.0,NaN
Alkara,Dhopakhila,Dhopakhila,85,2,45.0,0.0
Alkara,Dhopakhila,Dhopakhila,90,4,56.25,7.5
Alkara,Dhopakhila,Dhopakhila,95,2,45.0,0.0
Alkara,Dhopakhila,Dhopakhila,105,1,45.0,NaN
Alkara,Dhopakhila,Dhopakhila,110,1,45.0,NaN
Alkara,Dhopakhila,Dhopakhila,120,3,55.0,8.660254037844387
Alkara,Dhopakhila,Dhopakhila,125,1,45.0,NaN
Alkara,Futkara,Futkara,45,19,73.15789473684211,32.4555476475042
Alkara,Futkara,Futkara,50,9,51.666666666666664,7.905694150420947
Alkara,Futkara,Futkara,55,4,52.5,8.660254037844387
Alkara,Futkara,Futkara,60,5,54.0,8.215838362577491
Alkara,Futkara,Futkara,70,1,45.0,NaN
Alkara,Futkara,Futkara,75,2,45.0,0.0
Alkara,Golaikara,Golaikara,30,1,45.0,NaN
Alkara,Golaikara,Golaikara,55,2,45.0,0.0
Alkara,Golaikara,Golaikara,60,1,45.0,NaN
Alkara,Golaikara,Golaikara,65,6,45.0,0.0
Alkara,Golaikara,Golaikara,70,5,45.0,0.0
Alkara,Golaikara,Golaikara,75,9,45.0,0.0
Alkara,Golaikara,Golaikara,80,6,45.0,0.0
Alkara,Golaikara,Golaikara,85,6,45.0,0.0
Alkara,Golaikara,Golaikara,90,2,45.0,0.0
Alkara,Golaikara,Golaikara,95,4,45.0,0.0
Alkara,Golaikara,Golaikara,100,4,45.0,0.0
Alkara,Golaikara,Golaikara,120,3,45.0,0.0
Alkara,Golaikara,Golaikara,135,2,45.0,0.0
Alkara,Golaikara,Golaikara,150,1,45.0,NaN
Alkara,Jangalpur,Jangalpur,45,1,45.0,NaN
Alkara,Jangalpur,Jangalpur,50,1,45.0,NaN
Alkara,Jangalpur,Jangalpur,60,2,52.5,10.606601717798213
Alkara,Jangalpur,Jangalpur,65,7,55.714285714285715,7.319250547113998
Alkara,Jangalpur,Jangalpur,70,5,54.0,8.215838362577491
Alkara,Jangalpur,Jangalpur,75,2,60.0,0.0
Alkara,Jangalpur,Jangalpur,80,3,50.0,8.660254037844387
Alkara,Jangalpur,Jangalpur,85,1,60.0,NaN
